,S,e_S,E,e_E,I,e_I,R,e_R,vac_num,e_vac
0,999.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,994.74,2.039378990444558,4.26,2.039378990444558,0.7433333333333333,0.43679387460092567,0.25666666666666665,0.43679387460092567,0.0,0.0
2,992.7533333333333,2.7542371397942857,6.246666666666667,2.7542371397942875,0.5366666666666666,0.4986537431480449,0.4633333333333333,0.4986537431480449,0.0,0.0
3,991.65,3.2146798700129793,3.09,2.574600292602071,4.67,2.086727901124949,0.59,0.4918333050943183,0.0,0.0
4,978.18,10.101861214647531,14.573333333333334,8.07163483371794,5.376666666666667,2.6498029276826585,1.87,1.2246496097523842,0.0,0.0
5,967.8,15.197587527850166,23.85,12.905328356922974,5.1066666666666665,2.8240553976310188,3.243333333333333,1.6824948406722957,0.0,0.0
6,960.8866666666667,18.28388604451715,17.293333333333333,10.501775511259456,17.34,8.986530661681034,4.48,2.0727437532571806,0.0,0.0
7,918.2866666666666,38.64985324106103,49.513333333333335,24.86543428581577,23.333333333333332,12.26168377054673,8.866666666666667,3.9491208585653,0.0,0.0
8,874.4,58.75156735497931,86.48666666666666,41.82068653456353,24.25,12.614046403381694,14.863333333333333,6.777265099007284,0.0,0.0
9,840.1133333333333,72.5999574533086,78.17333333333333,38.17682484905672,60.583333333333336,30.235570479523332,21.13,9.716983413933907,0.0,0.0
10,733.2366666666667,111.4441892707835,141.16333333333333,55.85328986629963,89.24666666666667,42.98541406363583,36.35333333333333,16.89896906783238,0.0,0.0
11,618.4366666666666,143.38416691609368,221.67666666666668,75.347719201638,101.38666666666667,46.88308673948659,58.5,27.28216755807109,0.0,0.0
12,527.7666666666667,159.17417783324305,205.47,57.76535091788731,182.78,75.3372745281732,83.98333333333333,38.288506398424886,0.0,0.0
13,383.33,169.50890173281954,235.10666666666665,45.723757014877464,252.53,89.40225071738033,129.03333333333333,56.32138926632486,0.0,0.0
14,258.43,160.06981320661302,269.33666666666664,51.15352697734751,279.74,85.32173853518616,192.49333333333334,77.66095086263678,0.0,0.0
15,178.76,144.4178049964754,204.57,55.29073249650432,354.2966666666667,79.78777259427385,262.37333333333333,97.16614956980756,0.0,0.0
16,110.04,116.19873091676463,148.39,61.58618270359025,391.44666666666666,62.57609092581253,350.12333333333333,114.27619228090431,0.0,0.0
17,64.24333333333334,90.69309486149182,114.51666666666667,70.89571958556846,374.04,51.29605312952125,447.2,125.18591507567199,0.0,0.0
18,39.17333333333333,75.19714060757599,70.86666666666666,58.79100460293413,348.62666666666667,51.37736812601007,541.3333333333334,128.7559534761619,0.0,0.0
19,23.77,64.260955745564,40.473333333333336,43.92898764546659,307.69,63.68249811892328,628.0666666666667,123.81893590597878,0.0,0.0
20,15.4,59.81387798830636,23.773333333333333,33.36058486031415,256.19666666666666,67.00112926079842,704.63,112.87701168380862,0.0,0.0
21,10.94,58.0574692294913,12.83,21.180362760506895,208.17,67.39901903341521,768.06,101.35707375412923,0.0,0.0
22,8.753333333333334,57.51596145612297,6.6466666666666665,13.596635204670628,164.42666666666668,60.903020906647576,820.1733333333333,88.31332452630741,0.0,0.0
23,7.536666666666667,57.432238236802924,3.4033333333333333,7.636796157784726,127.85666666666667,52.56116553333099,861.2033333333334,77.89139012468296,0.0,0.0
24,6.963333333333333,57.42364776137286,1.79,3.6275657586504653,98.79666666666667,44.0371281483654,892.45,70.26374717211336,0.0,0.0
25,6.62,57.42498527064095,0.9166666666666666,2.069554434064386,75.02,34.90214320066894,917.4433333333334,64.41780387094514,0.0,0.0
26,6.433333333333334,57.43105044795503,0.53,1.2789709405090737,56.89333333333333,27.24448486493286,936.1433333333333,60.976739736467444,0.0,0.0
27,6.33,57.435248468746664,0.29,0.6776675684532467,42.9,21.439760570802413,950.48,59.085161137688935,0.0,0.0
28,6.293333333333333,57.43623091936158,0.14,0.4401514890731743,32.42666666666667,16.6322364367781,961.14,58.00092298116182,0.0,0.0
29,6.256666666666667,57.437886354643034,0.07333333333333333,0.3182591536608,24.756666666666668,12.84720938137497,968.9133333333333,57.44933265254019,0.0,0.0
30,6.24,57.43804546349628,0.05333333333333334,0.22469732728470318,18.583333333333332,9.716809604437502,975.1233333333333,57.18171143138533,0.0,0.0
31,6.23,57.43840556050745,0.02666666666666667,0.16110727964792795,13.996666666666666,7.76723817639763,979.7466666666667,57.14405033674886,0.0,0.0
32,6.223333333333334,57.43883809951436,0.016666666666666666,0.12801909579781023,10.59,5.808203967952002,983.17,57.108152657917415,0.0,0.0
33,6.22,57.43899604507958,0.01,0.09949874371066217,7.98,4.6057500294016505,985.79,57.15457899416283,0.0,0.0
34,6.213333333333333,57.439311354584405,0.01,0.09949874371066203,6.016666666666667,3.6345181554398907,987.76,57.201827476634584,0.0,0.0
35,6.21,57.439410686391945,0.01,0.09949874371066202,4.57,2.9975156379909023,989.21,57.24612854449928,0.0,0.0
36,6.21,57.439410686391945,0.0033333333333333335,0.05763872155263527,3.4633333333333334,2.475612157741103,990.3233333333334,57.28873177937254,0.0,0.0
37,6.21,57.439410686391945,0.0,0.0,2.53,1.9414170082699904,991.26,57.32462298175191,0.0,0.0
38,6.21,57.439410686391945,0.0,0.0,1.8966666666666667,1.6348258486932332,991.8933333333333,57.35388933823252,0.0,0.0
39,6.21,57.439410686391945,0.0,0.0,1.4366666666666668,1.3781589974390536,992.3533333333334,57.37410991805355,0.0,0.0
40,6.21,57.439410686391945,0.0,0.0,1.08,1.1519259235442774,992.71,57.389655571946655,0.0,0.0
41,6.21,57.439410686391945,0.0,0.0,0.8266666666666667,1.0115774260475014,992.9633333333334,57.4019336685524,0.0,0.0
42,6.21,57.439410686391945,0.0,0.0,0.6466666666666666,0.8879689684267612,993.1433333333333,57.41082466651121,0.0,0.0
43,6.21,57.439410686391945,0.0,0.0,0.47333333333333333,0.7719815772125369,993.3166666666667,57.41802610872498,0.0,0.0
44,6.21,57.439410686391945,0.0,0.0,0.37,0.6681566682547828,993.42,57.4229071596577,0.0,0.0
45,6.21,57.439410686391945,0.0,0.0,0.2966666666666667,0.5790701358404028,993.4933333333333,57.42644532114295,0.0,0.0
46,6.21,57.439410686391945,0.0,0.0,0.24666666666666667,0.534623439649087,993.5433333333333,57.428286777704045,0.0,0.0
47,6.21,57.439410686391945,0.0,0.0,0.16666666666666666,0.4606758320361756,993.6233333333333,57.43229163303706,0.0,0.0
48,6.21,57.439410686391945,0.0,0.0,0.12,0.3986644370060273,993.67,57.43431987931953,0.0,0.0
49,6.21,57.439410686391945,0.0,0.0,0.09,0.32949456242351943,993.7,57.435151838109256,0.0,0.0
50,6.21,57.439410686391945,0.0,0.0,0.08,0.31664912232101056,993.71,57.435754543663826,0.0,0.0
51,6.21,57.439410686391945,0.0,0.0,0.06333333333333334,0.2695469449939209,993.7266666666667,57.43627154411131,0.0,0.0
52,6.21,57.439410686391945,0.0,0.0,0.05,0.24664414311581256,993.74,57.43720397094552,0.0,0.0
53,6.21,57.439410686391945,0.0,0.0,0.043333333333333335,0.21936777845030545,993.7466666666667,57.43746589891382,0.0,0.0
54,6.21,57.439410686391945,0.0,0.0,0.03,0.18912077270005695,993.76,57.43810349701087,0.0,0.0
