,S,e_S,E,e_E,I,e_I,R,e_R,vac_num,e_vac
0,999.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,846.26,11.207991196760766,2.6,1.6020819787597207,0.73,0.44395945760846117,0.27,0.44395945760846117,150.14,11.083940334255379
2,720.17,20.642539410967178,3.65,2.0349037651283,0.54,0.49839743177508483,0.46,0.49839743177508483,125.04,19.627830581430374
3,614.0366666666666,33.276848642194985,1.6233333333333333,1.6836831319725467,3.013333333333333,1.651208311779253,0.5866666666666667,0.492431608336516,105.56,17.826751433356183
4,520.0433333333333,45.880004238108896,4.6433333333333335,3.310003356829449,3.2866666666666666,1.9107997162328547,1.3633333333333333,0.9370106130076039,89.92333333333333,15.53525417308073
5,441.92333333333335,56.76493156479232,7.426666666666667,4.721365150980053,3.0566666666666666,2.019931241954098,2.1666666666666665,1.2801909579781001,74.76333333333334,14.683346197497197
6,376.3233333333333,66.66977417757535,5.503333333333333,3.9374258370440693,6.39,4.033761685242863,2.9033333333333333,1.529920114109085,63.45333333333333,13.74534426229074
7,318.03,76.03614776319661,6.96,4.915119530591295,8.053333333333333,5.08040243375354,4.596666666666667,2.2892478143607673,53.48,11.538180099131754
8,269.5566666666667,84.28977867386347,9.443333333333333,6.531471673537456,8.296666666666667,5.239146452959257,6.5,3.3798422053896737,43.843333333333334,11.079054813275162
9,229.62333333333333,91.28472739486907,8.213333333333333,5.686342311968992,11.06,7.23853576353671,8.55,4.535875512695058,36.35,10.086335641186373
10,194.67666666666668,97.56983202928153,7.696666666666666,5.235582319305297,12.983333333333333,8.499199308693074,11.256666666666666,6.106072569354398,30.833333333333332,8.947935826521975
11,165.5,103.1142246895807,8.086666666666666,5.52682750067543,13.35,8.678373503523952,14.473333333333333,8.075639637549175,25.203333333333333,7.58476470007841
12,141.48666666666668,107.70820065755846,7.306666666666667,5.0635253419815,14.126666666666667,9.361122914598553,17.81,9.897503052117067,20.68,6.6676532603308
13,122.13666666666667,111.43125529022616,5.94,4.245358249508124,14.536666666666667,9.638567782035299,21.373333333333335,11.823731315545954,16.743333333333332,5.915301250899139
14,105.98666666666666,114.6039840300308,4.803333333333334,3.4734213040683026,14.353333333333333,9.508688424570208,24.89,13.957001827040076,13.953333333333333,5.190808115206038
15,92.73,117.21107925448,3.796666666666667,2.8452279736819386,13.263333333333334,8.786010977052609,28.586666666666666,16.120457672025175,11.656666666666666,4.637397498118481
16,82.06666666666666,119.36792794642216,2.8266666666666667,2.3402184133585116,12.02,7.862120155106593,32.026666666666664,18.16514856042257,9.436666666666667,4.02814956138534
17,73.24666666666667,121.14715221122158,2.0433333333333334,1.9273787611387885,10.59,6.922564553689627,35.056666666666665,19.98049354300894,8.003333333333334,3.8613454765002477
