,S,e_S,E,e_E,I,e_I,R,e_R,vac_num,e_vac
0,999.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,998.14,0.9418421665367643,0.86,0.9418421665367636,0.76,0.4270831300812527,0.24,0.4270831300812527,0.0,0.0
2,997.5866666666667,1.228476925121328,1.4133333333333333,1.2284769251213306,0.5666666666666667,0.495535624910616,0.43333333333333335,0.495535624910616,0.0,0.0
3,997.3333333333334,1.3424687043734844,0.8066666666666666,1.0112478540012955,1.27,1.0694702738583564,0.59,0.4918333050943182,0.0,0.0
4,996.8633333333333,1.8379305995844528,0.7233333333333334,1.0165901610558485,1.52,1.2739440071421235,0.8933333333333333,0.6597642676660277,0.0,0.0
5,996.4366666666666,2.2134412624287547,0.8966666666666666,1.2646431204977249,1.3466666666666667,1.1915629325479278,1.32,0.802662236975595,0.0,0.0
6,996.11,2.509561714722307,0.7533333333333333,1.20519246964495,1.4933333333333334,1.47081232279611,1.6433333333333333,0.9640827534789507,0.0,0.0
7,995.4933333333333,3.191126586158706,0.9433333333333334,1.4024225072669394,1.5533333333333332,1.6249581191184232,2.01,1.228779882647824,0.0,0.0
8,994.9066666666666,3.7627058821485884,1.2033333333333334,1.6719217153390349,1.4733333333333334,1.7017507324974355,2.4166666666666665,1.463917878692503,0.0,0.0
9,994.41,4.258548265939148,1.0833333333333333,1.6642482453715304,1.6866666666666668,2.0187014528046356,2.82,1.7051686133635022,0.0,0.0
10,993.8433333333334,4.96844599000085,1.0633333333333332,1.655089792797428,1.8933333333333333,2.2215510097427202,3.2,2.06559111797729,0.0,0.0
11,993.2133333333334,5.708574447462541,1.1966666666666668,1.8985930463255045,1.9066666666666667,2.387039077090187,3.683333333333333,2.4879152361409376,0.0,0.0
12,992.5,6.563789555838405,1.3433333333333333,2.155331889885072,1.96,2.576509266430064,4.196666666666666,2.9918760372418887,0.0,0.0
13,991.6933333333334,7.509945997734525,1.52,2.4487275607275465,2.19,2.937215234424153,4.596666666666667,3.3586687177445085,0.0,0.0
14,990.92,8.499035239366888,1.58,2.4947144125129816,2.39,3.3651993502119124,5.11,3.877873128404282,0.0,0.0
15,990.13,9.646403474870825,1.5633333333333332,2.6456232200036056,2.62,3.656355197916817,5.6866666666666665,4.497609241462501,0.0,0.0
16,989.1833333333333,10.949720950274894,1.7366666666666666,2.9912074856522852,2.7666666666666666,3.95207399840753,6.3133333333333335,5.146049185756216,0.0,0.0
17,988.3466666666667,12.10205859439716,1.7833333333333334,2.9319599057437475,2.8733333333333335,4.207606867989872,6.996666666666667,5.999721289823013,0.0,0.0
18,987.4033333333333,13.388078859775044,1.78,2.870238085362724,3.0166666666666666,4.533915403808153,7.8,7.069181942299499,0.0,0.0
19,986.2866666666666,15.055823531850452,2.06,3.3689365285403183,3.1433333333333335,4.746520362913816,8.51,7.948788167597208,0.0,0.0
20,985.1933333333334,16.747416384492137,2.21,3.8226387046995054,3.34,4.922506136783042,9.256666666666666,8.953441920413741,0.0,0.0
21,984.1666666666666,18.179078328916702,2.12,3.606327772124993,3.7066666666666666,5.651603508936406,10.006666666666666,9.908243481510175,0.0,0.0
22,982.88,20.206903110900818,2.3133333333333335,3.9524450941439038,3.8733333333333335,6.124591596361521,10.933333333333334,11.204265060929055,0.0,0.0
23,981.6766666666666,21.96615856772008,2.49,4.166921325551196,3.92,6.220417992386051,11.913333333333334,12.52620541992755,0.0,0.0
24,980.51,23.64423608408612,2.37,3.943741877963111,4.1866666666666665,6.759572636063784,12.933333333333334,13.981734115941729,0.0,0.0
25,979.1,25.66963186335168,2.5766666666666667,4.156615877797176,4.326666666666667,6.920497734187101,13.996666666666666,15.574230496417973,0.0,0.0
26,977.7266666666667,27.96769485595042,2.783333333333333,4.74584613694497,4.48,7.084932368531592,15.01,17.089272463546646,0.0,0.0
27,976.2233333333334,30.46692395952625,2.8766666666666665,5.277763625712028,4.81,7.710635512070319,16.09,18.53110628106159,0.0,0.0
28,974.71,32.71481672474007,3.0166666666666666,5.179741520792533,5.04,8.294480092205898,17.233333333333334,20.169090763398888,0.0,0.0
29,973.1633333333333,35.243391657948536,3.06,5.319436060335715,5.426666666666667,9.207856548742614,18.35,21.84767340778724,0.0,0.0
30,971.53,37.935415730774174,3.18,5.721969357951276,5.596666666666667,9.465762280743995,19.69333333333333,23.788918054888967,0.0,0.0
31,969.8733333333333,40.46740197025528,3.29,5.677373218898562,5.8,9.930760293149758,21.036666666666665,25.93778432240414,0.0,0.0
32,967.9733333333334,43.48500840008602,3.5566666666666666,5.973842054230171,6.156666666666666,10.54698008383864,22.313333333333333,27.959884755763145,0.0,0.0
33,966.0866666666667,46.325002128680225,3.7866666666666666,6.39227311334204,6.193333333333333,10.291871657877511,23.933333333333334,30.71365964662774,0.0,0.0
34,964.2066666666667,49.06007156764273,3.7666666666666666,6.16378310960259,6.52,10.679712855066205,25.506666666666668,33.286883636384815,0.0,0.0
35,962.0533333333333,52.382667192710045,4.033333333333333,6.666249986978346,6.666666666666667,10.81829725768135,27.246666666666666,36.03312118346425,0.0,0.0
36,960.1533333333333,55.309099512547576,4.053333333333334,6.939535687317679,6.8133333333333335,11.121382807706771,28.98,38.4978735343482,0.0,0.0
37,958.2133333333334,58.13181420033455,3.84,6.322531138713363,7.206666666666667,11.450645784796977,30.74,41.46282350893789,0.0,0.0
38,956.08,61.306228068606515,4.073333333333333,6.436973063655162,7.336666666666667,11.857627175038944,32.51,44.14932879821994,0.0,0.0
39,953.8533333333334,64.71557119855744,4.36,7.116441058094506,7.423333333333333,11.679788335220612,34.36333333333334,47.073396473544975,0.0,0.0
40,951.69,67.66609613880995,4.39,6.965000598229219,7.573333333333333,11.983236439107577,36.346666666666664,49.94950605917492,0.0,0.0
41,949.5966666666667,70.60831387937888,4.256666666666667,6.5952600824801015,7.953333333333333,12.65587434970638,38.193333333333335,52.73799347297505,0.0,0.0
42,947.2566666666667,74.02876100243441,4.433333333333334,6.951658475180978,7.983333333333333,12.495187962660774,40.32666666666667,55.89961200421903,0.0,0.0
43,944.82,77.40474317938575,4.776666666666666,7.439990292705731,8.09,12.75363608283276,42.31333333333333,58.69521691661841,0.0,0.0
44,942.3766666666667,80.91024732518262,4.88,7.773390508651927,8.513333333333334,13.204159277372487,44.23,61.70902500175051,0.0,0.0
45,939.9333333333333,84.31011538098822,4.886666666666667,7.710198152807449,8.743333333333334,13.550797844489514,46.43666666666667,64.91717278364966,0.0,0.0
