,S,e_S,E,e_E,I,e_I,R,e_R,vac_num,e_vac
0,999.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,948.1166666666667,6.807083728652737,1.0066666666666666,0.9237363741289447,0.73,0.4439594576084611,0.27,0.4439594576084611,49.876666666666665,6.709306140644423
2,903.4733333333334,15.76734882245234,1.4033333333333333,1.1138471868059632,0.5733333333333334,0.49459298642643695,0.4266666666666667,0.49459298642643695,44.24666666666667,14.091101999331192
3,863.1166666666667,26.865772317620465,0.5866666666666667,0.8341595903795769,1.4366666666666668,1.0063078830832821,0.57,0.49507575177946195,40.166666666666664,14.28141760781783
4,823.8633333333333,39.460925680419045,1.2166666666666666,1.4270209840394372,1.48,1.111875292767433,0.9233333333333333,0.6614042300708065,38.22666666666667,14.791730422397801
5,788.5733333333334,52.21466545798112,1.7466666666666666,1.8006912253045761,1.3,1.1387127235025807,1.2933333333333332,0.8528123409571923,34.57,15.447279156321786
6,756.46,64.74618444356392,1.18,1.4586294937371875,2.0366666666666666,1.8516629162878329,1.5833333333333333,0.9432508797887343,31.653333333333332,15.413624564722678
7,725.8666666666667,77.59189533850956,1.4366666666666668,1.7979587190910522,2.27,2.0224819735496613,2.07,1.253701187152133,29.616666666666667,15.415891872422502
8,697.4766666666667,90.06136494388458,1.95,2.4346457647879705,2.1433333333333335,2.0630371354443007,2.6566666666666667,1.6629658912784577,27.416666666666668,14.470304842062665
9,670.3733333333333,102.39476201881077,1.7966666666666666,2.423906397165991,2.53,2.6221683139468124,3.2466666666666666,2.099005055311261,26.28,14.258153223097782
10,645.3066666666666,114.23662265471418,1.8433333333333333,2.275695253958421,2.8666666666666667,3.149955907980656,3.8833333333333333,2.5877381801273653,24.046666666666667,14.087742505060522
11,621.9966666666667,125.73717292652775,2.0533333333333332,2.608413736779928,2.94,3.2989493276900554,4.633333333333334,3.358405706416198,22.276666666666667,14.140961384887827
12,600.4633333333334,136.79523135775685,1.93,2.5919940843553873,3.27,3.72966933297489,5.323333333333333,3.9343092009765694,20.636666666666667,13.289268435679798
13,580.6566666666666,147.40365934700833,1.75,2.2436948693319834,3.4566666666666666,4.023446560130036,6.17,4.737203816598986,18.953333333333333,13.149061647974055
14,562.3833333333333,157.56041081298167,1.79,2.2463080821650427,3.4766666666666666,4.269596650218328,7.046666666666667,5.550179176286917,17.336666666666666,12.465819489931489
15,545.8266666666667,167.0713119864955,1.7366666666666666,2.492787373381225,3.4766666666666666,4.1339394716850375,7.9,6.5465003373303725,15.756666666666666,11.607933589671434
16,530.3033333333333,176.17715891176763,1.5533333333333332,2.1772663798646454,3.5166666666666666,4.296865782818393,8.796666666666667,7.471411438870759,14.77,11.253315067125781
