,S,e_S,E,e_E,I,e_I,R,e_R,vac_num,e_vac
0,999.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,967.3066666666666,5.295843233665014,1.39,1.1245295312559231,0.7766666666666666,0.41647995816792394,0.22333333333333333,0.41647995816792394,30.303333333333335,5.199165531335022
2,938.8533333333334,9.680831001979579,2.203333333333333,1.4289817664648103,0.6333333333333333,0.48189440982669945,0.36666666666666664,0.48189440982669945,27.64,7.3961972210949956
3,911.5166666666667,14.898200860804927,1.3333333333333333,1.4126413400278064,1.8633333333333333,1.201938249476885,0.5266666666666666,0.49928838248940793,26.816666666666666,8.139393234278725
4,883.47,21.159137506051618,2.5933333333333333,2.2452814720851553,2.27,1.4527330564605925,0.9333333333333333,0.7039570693980943,25.973333333333333,8.312999191360229
5,857.34,27.811467658743457,4.16,3.3268203037334816,2.25,1.6230116039839846,1.4733333333333334,0.9033025825024286,24.043333333333333,8.079694026109873
6,831.8566666666667,34.28366164159768,4.006666666666667,3.333659983994905,3.7466666666666666,2.770527426722614,2.05,1.1550613259332447,23.563333333333333,8.263937049346126
7,805.75,41.39284358436854,5.363333333333333,4.236900072248839,4.916666666666667,3.572541889965124,2.966666666666667,1.7026123718829513,22.663333333333334,7.991453073266599
8,780.0566666666666,48.72679060047175,7.54,5.898169207474473,5.476666666666667,4.03932200031419,4.326666666666667,2.521895230884017,21.596666666666668,8.245038238574493
9,754.8733333333333,56.248412915881964,8.333333333333334,6.310485101972927,7.496666666666667,5.730327700538217,5.75,3.2415274177461466,20.946666666666665,8.016056109805834
10,728.7033333333334,64.46990503758757,10.21,7.463638522865371,9.666666666666666,7.095695095541309,7.676666666666667,4.620835662758655,20.196666666666665,7.651012278704628
11,701.9466666666667,73.19091807655434,13.283333333333333,9.907727063032949,11.666666666666666,8.282243389055623,9.913333333333334,6.255596605351796,19.446666666666665,7.494475001996845
12,675.3566666666667,82.06344774353289,15.473333333333333,11.102370117331787,14.686666666666667,10.360589858797718,12.866666666666667,8.173670466130188,18.426666666666666,7.61126066357531
13,647.83,91.70394993310451,17.906666666666666,12.86511907791331,18.286666666666665,13.155144325404502,16.576666666666668,10.46059855946218,17.783333333333335,6.926499035507683
14,619.6666666666666,101.76981652511499,21.066666666666666,15.248242157340272,21.74,15.406029122825041,21.286666666666665,13.56408820705943,16.84,6.960919479494072
15,591.2166666666667,111.91575576695578,23.77,16.440106447343947,26.12,18.727491378541163,26.65,17.03293378526828,16.003333333333334,6.666082474403953
16,561.8766666666667,122.85189506972299,26.72,17.83689808608362,30.736666666666668,21.921997830692554,33.35666666666667,21.539176451810366,15.066666666666666,6.190494505467418
17,531.76,134.16639817778523,29.95,19.622627245096414,35.586666666666666,24.55624473643222,40.95333333333333,26.66266720008002,14.44,6.272670882486982
18,502.29,145.107474767268,32.016666666666666,19.992241550717175,40.776666666666664,27.80228028217989,50.03666666666667,32.61505770175624,13.13,5.853753781406706
19,473.4066666666667,155.94300654049513,33.156666666666666,19.97812442536975,46.32666666666667,30.70873853192643,60.163333333333334,39.22715881744292,12.066666666666666,5.57275116576683
20,444.5566666666667,166.25642881471444,34.28333333333333,19.68966875179863,51.00333333333333,32.73708379736283,71.82666666666667,46.75863509081031,11.383333333333333,5.435965620036813
21,416.50666666666666,176.15391931174528,34.72666666666667,19.02047902189171,55.096666666666664,34.25260071228979,84.55,54.937911924887196,10.79,5.194153764891193
22,389.68,185.21214215056207,33.93666666666667,18.054158954533314,58.68333333333333,34.9706980516864,98.43,63.26625034987717,10.15,5.0781394230564425
23,364.53,193.2529666007744,32.4,16.455596818914433,61.38666666666666,35.18054133876977,112.98666666666666,71.48305036082952,9.426666666666666,5.069972605667824
24,341.6533333333333,200.37807553611142,30.56,14.72593177583907,62.92666666666667,34.67652359866669,128.12333333333333,79.72424216566056,8.04,4.612851612614479
25,320.49666666666667,206.76131969549388,28.39666666666667,13.735088480077419,62.86,33.334772635592785,143.91333333333333,87.86379130348415,7.596666666666667,4.373479418291828
26,301.6066666666667,212.21248460498796,25.52,12.290223757116882,62.20666666666666,31.55699535056459,159.40333333333334,95.477435321418,6.93,4.103466014643393
27,284.3566666666667,216.97418307766992,22.81,10.924005675575238,60.00333333333333,29.54166530324398,175.16666666666666,102.53525680900644,6.4,4.044749683231339
28,268.7133333333333,221.07592471567068,20.596666666666668,10.277191034302882,56.93666666666667,27.180495253439034,190.19333333333333,108.9514997092233,5.8966666666666665,3.8296199405278952
29,255.47666666666666,224.4130925820109,17.726666666666667,9.314788719498093,53.52,24.628769085495662,204.46,114.98951430456601,5.256666666666667,3.6125875614147893
30,243.25,227.42575528437115,15.29,8.609252774389507,49.82333333333333,22.824813739047723,217.90333333333334,119.95880121478741,4.916666666666667,3.4587650332966495
31,232.81666666666666,229.88528238135552,13.09,7.462477247313159,45.71,20.815040235368272,229.99666666666667,123.92453344228853,4.653333333333333,3.3416296756057355
32,223.62333333333333,232.09557253185358,10.75,6.686366726406801,41.473333333333336,19.05472703090292,241.54333333333332,127.65837792936101,4.223333333333334,3.171769572686863
33,215.34666666666666,233.97817524053156,9.18,6.234388502491645,36.846666666666664,16.963779715093636,251.95,130.49705296800136,4.066666666666666,2.9634814361190496
34,208.16333333333333,235.52925505951245,7.663333333333333,5.617531090751129,32.57333333333333,15.433663063432338,261.1933333333333,132.6569106965618,3.73,2.906962905393417
35,201.62666666666667,237.05435513588202,6.326666666666667,5.051727977193107,28.80666666666667,14.033149642503245,269.17,134.61919538708688,3.6633333333333336,2.782682558651315
36,195.88666666666666,238.38531936528477,5.23,4.340940758253521,25.12,12.488618818748533,276.31,136.07128242211874,3.3833333333333333,2.5501089301352513
37,190.74,239.5590930577811,4.413333333333333,3.9271476785179456,21.536666666666665,11.41674160559347,282.76666666666665,137.22042688884028,3.09,2.5354618251250938
38,186.25333333333333,240.58385057097135,3.5966666666666667,3.4186725818981563,18.503333333333334,10.412652026367837,288.1566666666667,138.0348945818493,2.9466666666666668,2.410495569149399
39,182.07333333333332,241.54175889251303,2.796666666666667,3.0792838272703777,15.99,9.373183379549696,292.7266666666667,138.4369843005193,2.9233333333333333,2.429839958149965
40,178.29,242.47090389020565,2.32,2.9457766378325423,13.526666666666667,8.568700147759992,296.73,138.71526147712328,2.72,2.1248372486694933
41,174.78333333333333,243.33533047125638,1.9233333333333333,2.641487375619189,11.176666666666666,7.646706625876417,300.33666666666664,138.922436352888,2.6466666666666665,2.1683685623579376
42,171.58333333333334,244.10468325882013,1.5033333333333334,2.1424259354500146,9.473333333333333,7.123853513997118,303.10333333333335,138.93784937477946,2.5566666666666666,2.19243902740507
43,168.74,244.82016338528976,1.16,1.8764505500190167,7.996666666666667,6.458843205679756,305.44,138.96198424989,2.3266666666666667,1.942495531240392
44,165.96,245.52825716537527,0.9966666666666667,1.7349319551178073,6.66,5.819885451335506,307.42,138.92814785588513,2.3,2.0550750189064484
45,163.44666666666666,246.2021807828319,0.8066666666666666,1.5152410882613883,5.513333333333334,5.21949763440464,309.0833333333333,138.77399992633897,2.1866666666666665,1.7847004105887216
46,161.03,246.8490681232833,0.6033333333333334,1.2299006283255405,4.593333333333334,4.759687197938767,310.48333333333335,138.6511559834809,2.14,1.9009822022663299
47,158.79666666666665,247.45669383191517,0.5366666666666666,1.1924717560130684,3.8533333333333335,4.276114539573931,311.55,138.50348070235165,1.9733333333333334,1.8688558591347328
48,156.65333333333334,248.02671863239965,0.44666666666666666,1.0035714003276297,3.1133333333333333,3.690594652476601,312.56666666666666,138.31364920193366,1.9566666666666668,1.9342842489033387
49,154.85,248.49630614290174,0.2866666666666667,0.8433003946136602,2.6466666666666665,3.471093327597071,313.29333333333335,138.19785558715765,1.7033333333333334,1.880245255870154
50,153.13666666666666,248.96455836568833,0.22333333333333333,0.6832195027140907,2.1933333333333334,3.057660688972677,313.93333333333334,138.04393825477771,1.59,1.7574318384127072
51,151.54,249.4043070999376,0.20666666666666667,0.6249977777738284,1.7666666666666666,2.643020157992661,314.46,137.88529677477095,1.5133333333333334,1.8211229746749384
52,150.23333333333332,249.7559586654318,0.14,0.5718974267005096,1.4633333333333334,2.3413647492197573,314.88666666666666,137.73484365096425,1.25,1.683498341747525
53,149.05333333333334,250.06630551826757,0.08333333333333333,0.3782268572636728,1.16,2.0069213570375237,315.2733333333333,137.62179559293008,1.1533333333333333,1.5968162769154832
54,147.92,250.37057920876677,0.07,0.28005951748393193,0.9566666666666667,1.9377277643902644,315.53333333333336,137.54202590077293,1.09,1.6498181717995457
55,147.07333333333332,250.59865912561384,0.07333333333333333,0.3385590380158565,0.7633333333333333,1.6147204780463504,315.75333333333333,137.43732810104956,0.8166666666666667,1.3746716779734047
56,146.30666666666667,250.79489486209417,0.056666666666666664,0.28305869041988824,0.61,1.4016300034840377,315.95,137.3579053664794,0.74,1.4185908501044249
57,145.69666666666666,250.95085439627857,0.04666666666666667,0.26674998698323416,0.4866666666666667,1.1560661265208356,316.10333333333335,137.28408255228362,0.59,1.2173331507849412
58,145.14666666666668,251.09085703961594,0.03666666666666667,0.2205800434208773,0.3933333333333333,0.9584478192485094,316.22333333333336,137.22103867685735,0.5333333333333333,1.2147244772192367
59,144.72666666666666,251.21135581197132,0.023333333333333334,0.1509598916563234,0.3,0.8465616732800206,316.33666666666664,137.19099820647455,0.41333333333333333,0.9878371435728774
60,144.34666666666666,251.31823084598452,0.01,0.09949874371066217,0.25333333333333335,0.7762015774841526,316.4,137.1538066065491,0.37666666666666665,0.9633910017340955
61,144.03333333333333,251.40691893599276,0.013333333333333334,0.11469767022723504,0.19333333333333333,0.6239301955258205,316.46666666666664,137.12588701222276,0.30333333333333334,0.926276896445596
62,143.76,251.48080589447255,0.013333333333333334,0.11469767022723466,0.15,0.5107184482014856,316.5133333333333,137.09982915946887,0.27,0.8624190783294796
63,143.50333333333333,251.5579257127252,0.0033333333333333335,0.05763872155263503,0.11666666666666667,0.45795438880113576,316.5566666666667,137.07061485072413,0.25666666666666665,0.9223821815759939
64,143.30666666666667,251.6174860554983,0.0,0.0,0.07666666666666666,0.3523098383840866,316.6,137.0440075304279,0.19666666666666666,0.7987420665577128
65,143.19,251.65281752181266,0.0,0.0,0.05333333333333334,0.31169785940162653,316.62333333333333,137.02822624878746,0.11666666666666667,0.5193478816960988
66,143.09333333333333,251.68409687984305,0.0,0.0,0.04666666666666667,0.26674998698323416,316.63,137.02488739884694,0.09666666666666666,0.5360244604700635
67,143.02666666666667,251.70499787559953,0.0,0.0,0.023333333333333334,0.1509598916563234,316.6533333333333,137.00978002399037,0.06666666666666667,0.41899350299921867
68,142.97333333333333,251.72214699721772,0.0,0.0,0.023333333333333334,0.1509598916563234,316.6533333333333,137.00978002399037,0.05333333333333334,0.4208985098043872
69,142.93666666666667,251.7339719933637,0.0,0.0,0.02,0.13999999999999985,316.6566666666667,137.0061998191647,0.03666666666666667,0.2863370197667243
70,142.90333333333334,251.74693772825844,0.0,0.0,0.016666666666666666,0.12801909579781032,316.66,137.0052227714939,0.03333333333333333,0.29249881291307106
71,142.87666666666667,251.75659168243365,0.0,0.0,0.016666666666666666,0.12801909579781032,316.66,137.0052227714939,0.02666666666666667,0.21437246921084607
72,142.84333333333333,251.76870097152437,0.0,0.0,0.01,0.09949874371066234,316.6666666666667,137.00455791282585,0.03333333333333333,0.29249881291307106
73,142.83666666666667,251.77110634242544,0.0,0.0,0.01,0.09949874371066234,316.6666666666667,137.00455791282585,0.006666666666666667,0.08137703743822473
74,142.82666666666665,251.77472064437984,0.0,0.0,0.006666666666666667,0.08137703743822473,316.67,137.0021207865046,0.01,0.12871156384205149
75,142.82333333333332,251.77591648571584,0.0,0.0,0.006666666666666667,0.08137703743822473,316.67,137.0021207865046,0.0033333333333333335,0.05763872155263504
76,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.01,0.12871156384205212
77,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
78,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
79,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
80,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
81,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
82,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
83,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
84,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
85,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
86,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
87,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
88,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
89,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
90,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
91,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
92,142.81333333333333,251.77960962361954,0.0,0.0,0.0,0.0,316.6766666666667,136.99744081145784,0.0,0.0
