,S,e_S,E,e_E,I,e_I,R,e_R,vac_num,e_vac
0,999.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,963.3166666666667,5.634689185946475,5.823333333333333,2.2103066655004118,0.79,0.40730823708832603,0.21,0.40730823708832603,29.86,5.203242578751575
2,934.1033333333334,7.855740293285888,5.823333333333333,2.2103066655004118,0.62,0.48538644398046343,0.38,0.48538644398046343,29.213333333333335,5.4265847659667354
3,906.4933333333333,9.087534808125286,0.0,0.0,6.303333333333334,2.2534393466186056,0.52,0.4995998398718728,27.61,5.123595742575065
4,849.1766666666666,17.197251395369992,29.746666666666666,11.878376245186974,4.69,2.036475713907075,2.1333333333333333,1.3449494001221334,27.57,5.276213920353626
5,823.9766666666667,17.422862055994766,29.746666666666666,11.878376245186974,3.486666666666667,1.7672451882960554,3.3366666666666664,1.6031184887240524,25.2,5.074774215010293
6,799.04,17.265140215667728,0.0,0.0,32.38333333333333,12.802202501479536,4.1866666666666665,1.7564610885401226,24.936666666666667,5.173585689721287
7,651.2733333333333,58.17271945584883,124.34,45.33936185405937,24.19333333333333,9.831376076397222,12.376666666666667,5.160244395590407,23.426666666666666,4.595427679286832
8,631.9933333333333,56.72888701730557,124.34,45.33936185405937,17.916666666666668,7.5022033800448025,18.653333333333332,7.480629801174642,19.28,4.470823935995095
9,613.2366666666667,55.28424117433667,0.0,0.0,137.8,50.52966125620341,23.11,9.0923722610402,18.756666666666668,4.5421128221224105
10,300.07666666666665,111.42269721899373,294.7133333333333,63.301799518040724,103.36,37.55729489726329,57.55,22.422328900748322,18.446666666666665,4.774985747506364
11,290.95,108.19683066830878,294.7133333333333,63.301799518040724,77.44333333333333,29.09731010859176,83.46666666666667,30.85950240831645,9.126666666666667,4.2580068367984385
12,282.43666666666667,105.03592713395206,0.0,0.0,352.5966666666667,82.77202016516343,103.02666666666667,38.60638058951166,8.513333333333334,4.23278736636852
13,59.47666666666667,63.37236086987943,214.29,55.83958482414902,264.97333333333336,63.053252273155735,190.65,58.11145182606724,8.67,4.28109409691806
14,57.70333333333333,61.623712878151785,214.29,55.83958482414902,198.33,48.379621398546185,257.29333333333335,72.47445956258584,1.7733333333333334,2.149873381284477
15,56.0,59.721743667333314,0.0,0.0,363.42333333333335,36.75782169219982,306.49,83.67259547386665,1.7033333333333334,2.3083880859932453
16,13.57,17.73992953762785,40.68,43.05567248729641,272.4533333333333,28.374774399494754,397.46,81.72944226735758,1.75,2.360967315882765
17,13.106666666666667,17.065812478623833,40.68,43.05567248729641,204.04333333333332,22.10297390749841,465.87,80.42126439360841,0.4633333333333333,0.9462146808321154
18,12.68,16.418006375115528,0.0,0.0,193.58333333333334,46.426246767199345,517.01,80.36576738056239,0.4266666666666667,0.9080871225946452
19,8.203333333333333,4.455931128532198,4.11,12.639537175070927,145.50333333333333,36.304590924870965,565.09,70.78489881323557,0.36666666666666664,0.7110243002567185
20,8.0,4.34817969576542,4.11,12.639537175070927,108.51333333333334,27.788423648866605,602.08,62.61810387845781,0.20333333333333334,0.4919236616477092
21,7.766666666666667,4.301808405258835,0.0,0.0,85.07,30.61935825584854,629.6333333333333,56.75766223358944,0.23333333333333334,0.5088112507491243
22,7.203333333333333,3.1530919569351115,0.32666666666666666,1.9832520991767189,63.51,23.06678492262558,651.1933333333334,49.50234966364951,0.23666666666666666,0.4767832025378221
23,6.98,3.0843043516056126,0.32666666666666666,1.9832520991767189,47.513333333333335,17.84908463261414,667.19,44.66639937730971,0.22333333333333333,0.46917184721829036
24,6.786666666666667,3.0574208448007636,0.0,0.0,36.196666666666665,15.034116387588423,678.8333333333334,40.7530639611578,0.19333333333333333,0.457481025714607
25,6.59,2.9600506752418942,0.023333333333333334,0.17162620882474652,27.243333333333332,11.502642691524802,687.7866666666666,37.5238744742005,0.17333333333333334,0.4040901989517798
26,6.42,2.8954446981422373,0.023333333333333334,0.17162620882474652,20.196666666666665,8.702757545105406,694.8333333333334,35.11341940372971,0.17,0.40137264480778956
27,6.196666666666666,2.852716054725548,0.0,0.0,15.013333333333334,6.670818707042061,700.04,33.28650977998945,0.22333333333333333,0.4691718472182901
28,6.003333333333333,2.76465589580733,0.0,0.0,11.293333333333333,5.1219093661988575,703.76,31.994307827070326,0.19333333333333333,0.4718285941125465
29,5.816666666666666,2.718404352229857,0.0,0.0,8.546666666666667,4.0801742882164005,706.5066666666667,31.09614052508053,0.18666666666666668,0.4529410067056812
30,5.69,2.684629086733089,0.0,0.0,6.376666666666667,3.178278709546341,708.6766666666666,30.269326424983795,0.12666666666666668,0.3520732247069567
31,5.523333333333333,2.6374461553218898,0.0,0.0,4.783333333333333,2.5967394084804805,710.27,29.837623341457125,0.16666666666666666,0.3986086914367138
32,5.336666666666667,2.587789704662178,0.0,0.0,3.56,2.190829371113444,711.4933333333333,29.549787741294438,0.18666666666666668,0.43029705501613186
33,5.216666666666667,2.556636244929827,0.0,0.0,2.7133333333333334,1.8196580875416002,712.34,29.2264332411603,0.12,0.32496153618543794
34,5.1033333333333335,2.501863749731833,0.0,0.0,1.96,1.4531804200901324,713.0933333333334,28.98317826295492,0.11333333333333333,0.3373754914367998
35,4.996666666666667,2.5053254390508886,0.0,0.0,1.5,1.2819256348686274,713.5533333333333,28.925199317473286,0.10666666666666667,0.3295788558482208
36,4.9,2.493324420661431,0.0,0.0,1.1133333333333333,1.0926217196368662,713.94,28.87518657948377,0.09666666666666666,0.30657607357536715
37,4.826666666666667,2.4610205651766153,0.0,0.0,0.8233333333333334,0.9515542840823937,714.23,28.836153811953942,0.07333333333333333,0.26068286394689505
38,4.766666666666667,2.4533423912876255,0.0,0.0,0.6033333333333334,0.799576276675481,714.45,28.816213607388928,0.06,0.2511307760244979
39,4.7,2.4501700621249425,0.0,0.0,0.4533333333333333,0.6936537721050426,714.6,28.79791659130917,0.06666666666666667,0.24944382578492996
40,4.656666666666666,2.453322010843435,0.0,0.0,0.35,0.5838093296045672,714.7033333333334,28.741758045665105,0.043333333333333335,0.21936777845030583
41,4.6466666666666665,2.455298126274871,0.0,0.0,0.27666666666666667,0.5355267396581521,714.7766666666666,28.744508847584946,0.01,0.09949874371066199
42,4.623333333333333,2.449786838799569,0.0,0.0,0.18333333333333332,0.4431578600102789,714.87,28.683324423783237,0.023333333333333334,0.1509598916563234
43,4.6033333333333335,2.4452652662282297,0.0,0.0,0.14666666666666667,0.3896437118987316,714.9066666666666,28.645266430754116,0.02,0.13999999999999987
44,4.583333333333333,2.4199977043147953,0.0,0.0,0.1,0.31091263510296163,714.9533333333334,28.614061034548893,0.02,0.13999999999999987
45,4.576666666666667,2.410557796214167,0.0,0.0,0.07,0.2551470164434608,714.9833333333333,28.618811800787405,0.006666666666666667,0.1152774431052704
46,4.5633333333333335,2.406793625460139,0.0,0.0,0.05,0.2179449471770336,715.0033333333333,28.62382438148723,0.013333333333333334,0.11469767022723489
47,4.553333333333334,2.4070359827435537,0.0,0.0,0.03666666666666667,0.1879420714534728,715.0166666666667,28.622189333141907,0.01,0.09949874371066257
48,4.55,2.4098755154571787,0.0,0.0,0.03333333333333333,0.1795054935711505,715.02,28.621663124284034,0.0033333333333333335,0.05763872155263496
49,4.546666666666667,2.401629076735669,0.0,0.0,0.03,0.17058722109231933,715.0233333333333,28.623815065237004,0.0033333333333333335,0.05763872155263523
50,4.543333333333333,2.3947419253207403,0.0,0.0,0.02,0.13999999999999985,715.0333333333333,28.62316466702373,0.0033333333333333335,0.05763872155263523
51,4.54,2.3975821153820793,0.0,0.0,0.016666666666666666,0.1280190957978103,715.0366666666666,28.621122541849328,0.0033333333333333335,0.057638721552635004
52,4.536666666666667,2.4018025638165086,0.0,0.0,0.006666666666666667,0.08137703743822464,715.0466666666666,28.62326248972251,0.0033333333333333335,0.05763872155263496
53,4.536666666666667,2.4018025638165086,0.0,0.0,0.006666666666666667,0.08137703743822464,715.0466666666666,28.62326248972251,0.0,0.0
54,4.536666666666667,2.4018025638165086,0.0,0.0,0.0033333333333333335,0.05763872155263496,715.05,28.62529475830774,0.0,0.0
55,4.536666666666667,2.4018025638165086,0.0,0.0,0.0033333333333333335,0.05763872155263496,715.05,28.62529475830774,0.0,0.0
56,4.536666666666667,2.4018025638165086,0.0,0.0,0.0,0.0,715.0533333333333,28.623483754117384,0.0,0.0
57,4.536666666666667,2.4018025638165086,0.0,0.0,0.0,0.0,715.0533333333333,28.623483754117384,0.0,0.0
58,4.536666666666667,2.4018025638165086,0.0,0.0,0.0,0.0,715.0533333333333,28.623483754117384,0.0,0.0
59,4.536666666666667,2.4018025638165086,0.0,0.0,0.0,0.0,715.0533333333333,28.623483754117384,0.0,0.0
60,4.536666666666667,2.4018025638165086,0.0,0.0,0.0,0.0,715.0533333333333,28.623483754117384,0.0,0.0
61,4.536666666666667,2.4018025638165086,0.0,0.0,0.0,0.0,715.0533333333333,28.623483754117384,0.0,0.0
62,4.536666666666667,2.4018025638165086,0.0,0.0,0.0,0.0,715.0533333333333,28.623483754117384,0.0,0.0
